ATS (100 broadcast interval, tuning parameters = 0.5)
Tick,Average error
1036,3.427646116540068
1037,3.427646366046233
1038,3.427646615552312
1039,3.4276468650584273
1040,3.427647114564611
1041,3.4276473640708036
1042,3.4276476135768643
1043,3.4276478630829614
1044,3.427648112589095
1045,3.427648362095233
1046,3.4276486116014073
1047,3.4276488611074867
1048,3.4276491106136837
1049,3.4276493601197173
1050,3.4276496096258553
1051,3.4276498591319524
1052,3.4276501086381495
1053,3.4276503581442603
1054,3.4276506076503757
1055,3.4276508571565
1056,3.4276511066626107
1057,3.4276513561687896
1058,3.4276516056749005
1059,3.427651855181084
1060,3.427652104687113
1061,3.427652354193269
1062,3.4276526036994484
1063,3.42765285320545
1064,3.427653102711629
1065,3.427653352217744
1066,3.4276536017239003
1067,3.4276538512300205
1068,3.4276541007361447
1069,3.4276543502423373
1070,3.427654599748457
1071,3.427654849254568
1072,3.427655098760697
1073,3.427655348266817
1074,3.4276555977729277
1075,3.427655847279011
1076,3.4276560967851855
1077,3.427656346291292
1078,3.427656595797489
1079,3.427656845303586
1080,3.4276570948096605
1081,3.427657344315821
1082,3.427657593821996
1083,3.4276578433280203
1084,3.4276580928342444
1085,3.427658342340342
1086,3.427658591846489
1087,3.427658841352545
1088,3.427659090858715
1089,3.427659340364767
1090,3.427659589870991
1091,3.4276598393770654
1092,3.427660088883172
1093,3.4276603383893463
1094,3.427660587895434
1095,3.427660837401636
1096,3.4276610869077104
1097,3.4276613364138573
1098,3.4276615859199184
1099,3.427661835426106
1100,3.427662084932208
1101,3.4276623344383417
1102,3.4276625839444432
1103,3.427662833450627
1104,3.4276630829567556
1105,2.5426283932454314
1106,2.542628559100549
1107,2.542628724955616
1108,2.5426288908107653
1109,2.5426290566658647
1110,2.5426292225209863
1111,2.5426293883759943
1112,2.542629554231098
1113,2.5426297200863246
1114,2.5426298859413508
1115,2.542630051796432
1116,2.2813758961070425
1117,2.281376065787108
1118,2.281376235467278
1119,2.2813764051473573
1120,2.2813765748274775
1121,2.281376744507579
1122,2.2813769141876037
1123,2.2813770838677554
1124,2.2813772535479484
1125,2.281377423227968
1126,2.2813775929081976
1127,2.2813777625882814
1128,2.2813779322683603
1129,2.2813781019484893
1130,2.2813782716284505
1131,2.2813784413086524
1132,2.281378610988759
1133,2.2813787806688244
1134,2.281378950348844
1135,2.2813791200291234
1136,2.2813792897090845
1137,2.281379459389309
1138,2.281379629069379
1139,2.2813797987495352
1140,2.281379968429487
1141,2.2813801381097254
1142,2.2813803077898047
1143,2.2813804774699156
1144,2.2813806471500904
1145,2.281380816830165
1146,2.281380986510194
1147,2.281381156190382
1148,2.281381325870534
1149,2.2813814955505634
1150,2.2813816652307195
1151,2.281381834910799
1152,2.281382004590901
1153,2.281382174271043
1154,2.2813823439511225
1155,2.28138251363117
1156,2.2813826833113215
1157,2.2813828529913827
1158,2.281383022671412
1159,2.281383192351591
1160,2.2813833620317108
1161,2.281383531711758
1162,2.2813837013919147
1163,2.2813838710719754
1164,2.281384040752082
1165,2.281384210432266
1166,2.2813843801123084
1167,2.2813845497923557
1168,2.2813847194726167
1169,2.281384889152637
1170,2.281385058832766
1171,2.281385228512927
1172,2.281385398193006
1173,2.281385567873126
1174,2.2813857375531823
1175,2.281385907233325
1176,2.2813860769134315
1177,2.28138624659357
1178,2.28138641627349
1179,2.2813865859536326
1180,2.2813867556338754
1181,2.281386925313768
1182,2.2813870949940247
1183,2.2813872646741493
1184,2.281387434354306
1185,2.28138760403433
1186,2.281387773714455
1187,2.2813879433945794
1188,2.2813881130746814
1189,2.281388282754806
1190,2.281388452434917
1191,2.2813886221148367
1192,2.2813887917952296
1193,2.2813889614752223
1194,2.2813891311553607
1195,2.2813893008355124
1196,2.281389470515628
1197,2.2813896401956115
1198,2.2813898098758636
1199,2.2813899795557337
1200,2.2813901492358535
1201,2.2813903189161056
1202,2.281390488596071
1203,2.2813906582762593
1204,2.281390827956384
1205,1.8069661491224407
1206,1.806966261304615
1207,1.8069663734868344
1208,1.8069664856690633
1209,1.8069665978511922
1210,1.8069667100334164
1211,1.8069668222156587
1212,1.8069669343978558
1213,1.806967046580089
1214,1.8069671587622542
1215,1.8069672709444695
1216,1.8069673831266573
1217,1.530580101458645
1218,1.5305802103540964
1219,1.530580319249516
1220,1.5305804281450128
1221,1.5305805370405643
1222,1.5305806459360247
1223,1.5305807548314352
1224,1.5305808637269638
1225,1.5305809726223287
1226,1.5305810815177847
1227,1.5305811904133952
1228,1.5305812993088421
1229,1.5305814082041616
1230,1.530581517099763
1231,1.530581625995187
1232,1.5305817348905066
1233,1.5305818437861445
1234,1.5305819526814912
1235,1.5305820615769608
1236,1.5305821704723075
1237,1.5305822793678816
1238,1.5305823882633558
1239,1.5305824971588573
1240,1.5305826060543313
1241,1.5305827149497144
1242,1.530582823845184
1243,1.5305829327406035
1244,1.5305830416362278
1245,1.5305831505316838
1246,1.5305832594269941
1247,1.5305833683224273
1248,1.5305834772179014
1249,1.5305835861133983
1250,1.5305836950089224
1251,1.530583803904442
1252,1.5305839127998706
1253,1.5305840216953766
1254,1.530584130590787
1255,1.530584239486152
1256,1.5305843483817352
1257,1.530584457277173
1258,1.5305845661726107
1259,1.530584675068053
1260,1.530584783963568
1261,1.5305848928589376
1262,1.5305850017543798
1263,1.5305851106498267
1264,1.530585219545369
1265,1.5305853284408157
1266,1.5305854373362673
1267,1.5305855462317732
1268,1.5305856551271837
1269,1.5305857640225986
1270,1.5305858729180637
1271,1.530585981813656
1272,1.530586090709071
1273,1.5305861996045222
1274,1.5305863085000146
1275,1.5305864173953614
1276,1.5305865262909264
1277,1.5305866351863051
1278,1.5305867440817655
1279,1.5305868529771716
1280,1.5305869618727228
1281,1.530587070768338
1282,1.5305871796636075
1283,1.530587288559068
1284,1.5305873974545876
1285,1.5305875063500844
1286,1.5305876152454494
1287,1.5305877241409689
1288,1.5305878330364475
1289,1.5305879419319717
1290,1.5305880508272867
1291,1.5305881597226108
1292,1.5305882686182986
1293,1.5305883775138092
1294,1.5305884864091421
1295,1.530588595304671
1296,1.5305887042001587
1297,1.5305888130956418
1298,1.530588921991175
1299,1.5305890308864765
1300,1.5305891397818914
1301,1.5305892486774428
1302,1.5305893575729532
1303,1.5305894664683137
1304,1.5305895753638241
1305,1.3183733845655525
1306,1.3183734600853314
1307,1.3183735356049737
1308,1.3183736111246935
1309,1.3183736866444316
1310,1.3183737621641194
1311,1.31837383768383
1312,1.318373913203518
1313,1.3183739887233015
1314,1.3183740642429393
1315,1.3183741397626954
1316,1.318374215282438
1317,1.3183742908020986
1318,1.043032764314603
1319,1.0430328381545633
1320,1.0430329119944781
1321,1.0430329858344067
1322,1.0430330596741897
1323,1.043033133514059
1324,1.0430332073540511
1325,1.043033281193798
1326,1.0430333550336264
1327,1.0430334288735867
1328,1.0430335027135016
1329,1.0430335765533938
1330,1.0430336503932132
1331,1.0430337242331644
1332,1.0430337980731201
1333,1.0430338719130032
1334,1.043033945752777
1335,1.0430340195927237
1336,1.0430340934327205
1337,1.043034167272449
