ATS (100 broadcast interval, tuning parameters = 0.9)
Tick,Average error
0,718.6250167866277
1,718.6250416876309
2,718.6250665886342
3,718.6250914896376
4,718.6251163906409
5,718.6251412916441
6,718.6251661926472
7,718.6251910936506
8,718.6252159946536
9,718.625240895657
10,718.62526579666
11,718.6252906976634
12,718.6253155986668
13,718.62534049967
14,718.6253654006732
15,718.6253903016762
16,718.6254152026796
17,718.6254401036829
18,718.6254650046858
19,718.6254899056892
20,718.6255148066925
21,718.6255397076959
22,718.625564608699
23,718.6255895097023
24,718.6256144107056
25,718.6256393117088
26,718.6256642127119
27,718.6256891137153
28,718.6257140147184
29,718.6257389157217
30,718.6257638167251
31,718.6257887177281
32,718.6258136187313
33,718.6258385197348
34,718.6258634207377
35,718.6258883217411
36,718.6259132227444
37,718.6259381237476
38,718.6259630247508
39,718.6259879257542
40,718.6260128267572
41,718.6260377277607
42,718.6260626287639
43,718.626087529767
44,718.6261124307701
45,718.6261373317734
46,718.6261622327767
47,718.62618713378
48,718.6262120347833
49,718.6262369357864
50,718.6262618367899
51,718.626286737793
52,718.6263116387963
53,718.6263365397992
54,718.6263614408028
55,718.6263863418059
56,718.6264112428092
57,718.6264361438123
58,718.6264610448156
59,718.6264859458189
60,718.626510846822
61,718.6265357478253
62,718.6265606488284
63,718.6265855498317
64,718.626610450835
65,718.6266353518382
66,718.6266602528416
67,718.6266851538447
68,718.6267100548482
69,718.6267349558512
70,718.6267598568545
71,718.6267847578579
72,718.626809658861
73,718.6268345598642
74,718.6268594608675
75,718.6268843618708
76,718.626909262874
77,718.6269341638773
78,718.6269590648805
79,718.6269839658836
80,718.6270088668871
81,718.6270337678901
82,718.6270586688935
83,718.6270835698965
84,718.6271084708999
85,718.6271333719031
86,718.6271582729064
87,718.6271831739095
88,718.6272080749128
89,718.627232975916
90,718.6272578769193
91,718.6272827779226
92,718.6273076789257
93,718.6273325799289
94,718.6273574809325
95,718.6273823819355
96,718.6274072829385
97,718.6274321839419
98,718.6274570849451
99,718.6274819859484
100,718.6275068869516
101,718.6275317879549
102,718.6275566889583
103,718.6275815899614
104,718.6276064909646
105,565.9558043422116
106,395.55203303731935
107,395.552061735886
108,395.5520904344528
109,395.5521191330195
110,395.5521478315861
111,395.5521765301526
112,395.55220522871946
113,395.55223392728607
114,395.5522626258528
115,395.5522913244195
116,395.5523200229862
117,395.5523487215529
118,395.5523774201197
119,395.5524061186863
120,395.55243481725296
121,395.55246351581974
122,395.55249221438646
123,395.5525209129531
124,395.5525496115198
125,395.55257831008635
126,395.55260700865307
127,395.5526357072198
128,395.5526644057864
129,395.55269310435324
130,395.5527218029199
131,395.55275050148657
132,395.55277920005335
133,395.55280789861985
134,395.5528365971867
135,395.55286529575335
136,395.55289399432013
137,395.5529226928868
138,395.55295139145346
139,395.5529800900201
140,395.5530087885868
141,395.55303748715335
142,395.55306618572024
143,395.5530948842869
144,395.5531235828537
145,395.55315228142024
146,395.55318097998696
147,395.5532096785537
148,395.55323837712035
149,395.55326707568713
150,395.5532957742538
151,395.55332447282046
152,395.5533531713872
153,395.55338186995374
154,395.5534105685206
155,395.5534392670872
156,395.55346796565385
157,395.5534966642205
158,395.5535253627872
159,395.5535540613539
160,395.5535827599207
161,395.5536114584873
162,395.55364015705396
163,395.5536688556208
164,395.5536975541873
165,395.5537262527541
166,395.5537549513208
167,395.55378364988746
168,395.55381234845413
169,395.55384104702085
170,395.5538697455876
171,395.55389844415424
172,395.5539271427209
173,395.55395584128763
174,395.55398453985435
175,395.554013238421
176,395.5540419369877
177,395.55407063555447
178,395.55409933412096
179,395.55412803268797
180,395.55415673125447
181,395.554185429821
182,395.5542141283879
183,395.5542428269546
184,395.55427152552124
185,395.5543002240879
186,395.5543289226546
187,395.5543576212213
188,395.554386319788
189,395.55441501835463
190,395.5544437169213
191,395.55447241548814
192,395.5545011140548
193,395.55452981262147
194,395.554558511188
195,395.5545872097548
196,395.5546159083214
197,395.55464460688813
198,395.5546733054549
199,395.55470200402146
200,395.5547307025883
201,395.55475940115497
202,395.55478809972163
203,395.5548167982883
204,395.55484549685497
205,328.5030271604481
206,328.50305481206703
207,241.0401547606711
208,241.04016906676696
209,241.04018337286297
210,241.04019767895883
211,241.0402119850548
212,241.04022629115067
213,241.0402405972466
214,241.04025490334251
215,241.04026920943843
216,241.04028351553438
217,241.04029782163033
218,241.04031212772622
219,241.0403264338221
220,241.04034073991804
221,241.04035504601399
222,241.0403693521099
223,241.0403836582058
224,241.04039796430166
225,241.0404122703977
226,241.04042657649353
227,241.0404408825895
228,241.0404551886854
229,241.04046949478123
230,241.04048380087727
231,241.04049810697316
232,241.04051241306908
233,241.040526719165
234,241.04054102526098
235,241.04055533135684
236,241.0405696374528
237,241.0405839435487
