ATS (100 broadcast interval, tuning parameters = 0.1)
Tick,Average error
0,904.667147080796
1,904.6671635532864
2,904.6671800257764
3,904.6671964982665
4,904.6672129707569
5,904.6672294432466
6,904.667245915737
7,904.6672623882273
8,904.6672788607171
9,904.6672953332074
10,904.6673118056976
11,904.6673282781876
12,904.6673447506779
13,904.6673612231679
14,904.667377695658
15,904.6673941681483
16,904.6674106406383
17,904.6674271131285
18,904.6674435856189
19,904.667460058109
20,904.6674765305993
21,904.6674930030891
22,904.6675094755791
23,904.6675259480694
24,904.6675424205595
25,904.6675588930495
26,904.6675753655398
27,904.66759183803
28,904.6676083105201
29,904.6676247830103
30,904.6676412555005
31,904.6676577279906
32,904.6676742004809
33,904.6676906729708
34,904.667707145461
35,904.6677236179513
36,904.6677400904414
37,904.6677565629315
38,904.6677730354215
39,904.6677895079116
40,904.6678059804019
41,904.6678224528919
42,904.6678389253823
43,904.6678553978725
44,904.6678718703628
45,904.6678883428525
46,904.6679048153428
47,904.6679212878328
48,904.667937760323
49,904.6679542328133
50,904.6679707053033
51,904.6679871777934
52,904.6680036502838
53,904.6680201227739
54,904.668036595264
55,904.668053067754
56,904.6680695402442
57,904.6680860127343
58,904.6681024852244
59,904.6681189577146
60,904.6681354302049
61,904.668151902695
62,904.668168375185
63,904.6681848476751
64,904.6682013201653
65,904.6682177926556
66,904.6682342651459
67,904.6682507376357
68,904.6682672101259
69,904.668283682616
70,904.6683001551063
71,904.6683166275965
72,904.6683331000864
73,904.6683495725765
74,904.6683660450669
75,904.6683825175569
76,904.6683989900471
77,904.6684154625375
78,904.6684319350278
79,904.6684484075175
80,904.6684648800075
81,904.6684813524978
82,904.6684978249882
83,904.668514297478
84,904.6685307699682
85,904.6685472424585
86,904.6685637149487
87,904.6685801874388
88,904.668596659929
89,904.6686131324191
90,904.6686296049093
91,904.6686460773996
92,904.6686625498893
93,904.6686790223795
94,904.6686954948698
95,904.66871196736
96,904.6687284398499
97,904.66874491234
98,904.6687613848303
99,904.6687778573207
100,904.6687943298108
101,904.6688108023009
102,904.668827274791
103,904.668843747281
104,904.6688602197712
105,777.3175048797275
106,577.5111602588707
107,577.5111505708174
108,577.5111408827639
109,577.5111311947104
110,577.5111215066571
111,577.5111118186037
112,577.5111021305504
113,577.5110924424969
114,577.5110827544435
115,577.51107306639
116,577.5110633783368
117,577.5110536902833
118,577.51104400223
119,577.5110343141765
120,577.5110246261232
121,577.5110149380696
122,577.5110052500161
123,577.5109955619627
124,577.5109858739095
125,577.510976185856
126,577.5109664978025
127,577.510956809749
128,577.5109471216957
129,577.5109374336422
130,577.5109277455888
131,577.5109180575355
132,577.5109083694821
133,577.5108986814286
134,577.5108889933753
135,577.510879305322
136,577.5108696172684
137,577.5108599292148
138,577.5108502411616
139,577.5108405531081
140,577.5108308650549
141,577.5108211770014
142,577.510811488948
143,577.5108018008946
144,577.510792112841
145,577.5107824247876
146,577.5107727367342
147,577.5107630486808
148,577.5107533606274
149,577.510743672574
150,577.5107339845207
151,577.5107242964673
152,577.5107146084137
153,577.5107049203602
154,577.5106952323071
155,577.5106855442534
156,577.5106758562002
157,577.5106661681466
158,577.5106564800932
159,577.51064679204
160,577.5106371039864
161,577.5106274159331
162,577.5106177278795
163,577.5106080398261
164,577.5105983517728
165,577.5105886637194
166,577.510578975666
167,577.5105692876127
168,577.5105595995592
169,577.5105499115057
170,577.5105402234522
171,577.510530535399
172,577.5105208473454
173,577.5105111592922
174,577.5105014712385
175,577.5104917831851
176,577.5104820951317
177,577.5104724070783
178,577.510462719025
179,577.5104530309716
180,577.5104433429183
181,577.5104336548649
182,577.5104239668112
183,577.5104142787579
184,577.5104045907045
185,577.5103949026511
186,577.5103852145977
187,577.5103755265442
188,577.5103658384909
189,577.5103561504372
190,577.5103464623841
191,577.5103367743307
192,577.5103270862772
193,577.5103173982238
194,577.5103077101704
195,577.5102980221168
196,577.5102883340636
197,577.5102786460101
198,577.5102689579566
199,577.5102592699034
200,577.5102495818497
201,577.5102398937963
202,577.5102302057429
203,577.5102205176895
204,577.5102108296363
205,410.44308486733325
206,410.44304432690353
207,349.04700340409704
208,349.0470109818367
209,349.0470185595765
210,349.04702613731615
211,349.0470337150557
212,349.0470412927953
213,349.0470488705351
214,349.04705644827465
215,349.0470640260144
216,349.0470716037539
217,349.0470791814937
218,349.04708675923337
219,349.0470943369731
220,349.0471019147127
221,349.0471094924523
222,349.047117070192
223,349.0471246479317
224,349.0471322256713
225,349.047139803411
226,349.0471473811507
227,349.04715495889036
228,349.0471625366299
229,349.04717011436964
230,349.0471776921094
231,349.0471852698491
232,349.04719284758875
233,349.04720042532836
234,349.0472080030681
235,349.0472155808077
236,349.0472231585474
237,349.04723073628696
238,349.04723831402674
239,349.04724589176635
240,349.04725346950596
241,349.0472610472457
242,349.0472686249853
243,349.04727620272513
244,349.04728378046474
245,349.0472913582044
246,349.04729893594407
247,349.0473065136838
248,349.0473140914234
249,349.047321669163
250,349.0473292469027
251,349.0473368246424
252,349.04734440238207
253,349.0473519801217
254,349.0473595578613
255,349.047367135601
256,349.0473747133408
257,349.04738229108034
258,349.0473898688201
259,349.0473974465598
260,349.04740502429945
261,349.0474126020391
262,349.0474201797787
263,349.0474277575184
264,349.047435335258
265,349.04744291299767
266,349.0474504907374
267,349.04745806847694
268,349.04746564621666
269,349.0474732239564
270,349.047480801696
271,349.0474883794357
272,349.04749595717533
273,349.0475035349151
274,349.04751111265466
275,349.0475186903943
276,349.04752626813394
277,349.0475338458738
278,349.04754142361327
279,349.04754900135305
280,349.04755657909277
281,349.0475641568324
282,349.047571734572
283,349.04757931231165
284,349.04758689005143
285,349.04759446779116
286,349.0476020455307
287,349.0476096232703
288,349.04761720101
289,349.0476247787496
290,349.0476323564895
291,349.047639934229
292,349.04764751196876
293,349.0476550897084
294,349.0476626674481
295,349.04767024518776
296,349.04767782292737
297,349.0476854006671
298,349.0476929784069
299,349.04770055614637
300,349.0477081338861
301,349.0477157116257
302,349.0477232893655
303,349.04773086710514
304,349.04773844484464
305,454.0442785231096
306,454.0442977590773
307,454.0443169950447
308,457.9792144900312
309,457.9792237945712
310,457.9792330991113
311,457.9792424036514
312,457.9792517081916
313,457.9792610127315
314,457.9792703172715
315,457.97927962181143
316,457.97928892635167
317,457.9792982308915
318,457.9793075354316
319,457.97931683997166
320,457.97932614451173
321,457.9793354490518
322,457.97934475359165
323,457.97935405813166
324,457.97936336267173
325,457.9793726672118
326,457.97938197175176
327,457.9793912762918
328,457.97940058083185
329,457.9794098853719
330,457.9794191899119
331,457.97942849445195
332,457.97943779899185
333,457.9794471035319
334,457.97945640807194
335,457.97946571261207
336,457.979475017152
337,457.9794843216921
338,457.97949362623217
339,457.97950293077207
340,457.9795122353121
341,457.97952153985216
342,457.9795308443921
343,457.97954014893213
344,457.9795494534722
345,457.9795587580122
346,457.9795680625523
347,457.9795773670922
348,457.9795866716324
349,457.9795959761722
350,457.97960528071235
351,457.9796145852524
352,457.9796238897923
353,457.97963319433256
354,457.97964249887247
355,457.9796518034125
356,457.97966110795244
357,457.97967041249257
358,457.9796797170324
