ATS (100 broadcast interval, tuning parameters = 0.9)
Tick,Average error
294,214.0990051445994
295,214.0990204828114
296,214.09903582102345
297,214.09905115923547
298,214.0990664974476
299,214.09908183565963
300,214.09909717387166
301,214.09911251208376
302,214.09912785029576
303,214.0991431885078
304,214.09915852671983
305,188.78587996273563
306,188.78589551795335
307,188.78591107317115
308,131.48565699800304
309,131.4856658575727
310,131.48567471714222
311,131.4856835767118
312,131.48569243628128
313,131.48570129585093
314,131.4857101554205
315,131.48571901498997
316,131.4857278745596
317,131.4857367341291
318,131.4857455936987
319,131.48575445326819
320,131.48576331283775
321,131.48577217240737
322,131.48578103197687
323,131.48578989154635
324,131.48579875111605
325,131.48580761068553
326,131.4858164702551
327,131.48582532982468
328,131.48583418939424
329,131.48584304896383
330,131.48585190853336
331,131.4858607681028
332,131.48586962767249
333,131.48587848724202
334,131.48588734681155
335,131.48589620638108
336,131.48590506595067
337,131.48591392552015
338,131.48592278508974
339,131.48593164465927
340,131.48594050422892
341,131.4859493637985
342,131.48595822336793
343,131.48596708293746
344,131.4859759425071
345,131.4859848020767
346,131.48599366164618
347,131.48600252121574
348,131.48601138078536
349,131.48602024035483
350,131.48602909992434
351,131.48603795949396
352,131.48604681906355
353,131.48605567863302
354,131.48606453820256
355,131.4860733977722
356,131.48608225734174
357,131.48609111691133
358,131.48609997648086
359,131.48610883605042
360,131.48611769561995
361,131.48612655518951
362,131.48613541475913
363,131.48614427432867
364,131.4861531338981
365,131.4861619934676
366,131.48617085303732
367,131.4861797126069
368,131.48618857217645
369,131.48619743174598
370,131.4862062913155
371,131.4862151508851
372,131.48622401045466
373,131.48623287002417
374,131.48624172959381
375,131.4862505891633
376,131.48625944873282
377,131.48626830830247
378,131.48627716787198
379,131.48628602744165
380,131.48629488701116
381,131.4863037465806
382,131.48631260615022
383,131.48632146571973
384,131.48633032528934
385,131.4863391848589
386,131.48634804442844
387,131.486356903998
388,131.48636576356748
389,131.486374623137
390,131.48638348270663
391,131.4863923422762
392,131.4864012018457
393,131.4864100614153
394,131.48641892098485
395,131.4864277805544
396,131.4864366401239
397,131.48644549969347
398,131.48645435926298
399,131.48646321883254
400,131.48647207840222
401,131.4864809379718
402,131.48648979754134
403,131.48649865711084
404,131.48650751668038
405,115.75689411431885
406,115.75690339136034
407,115.75691266840178
408,115.75692194544325
409,83.98789453533155
410,83.98790257322906
411,83.98791061112672
412,83.98791864902425
413,83.98792668692178
414,83.98793472481948
415,83.987942762717
416,83.98795080061464
417,83.98795883851218
418,83.98796687640979
419,83.98797491430736
420,83.98798295220499
421,83.98799099010259
422,83.98799902800009
423,83.98800706589776
424,83.98801510379535
425,83.98802314169292
426,83.98803117959052
427,83.98803921748804
428,83.9880472553856
429,83.98805529328321
430,83.98806333118074
431,83.98807136907831
432,83.98807940697607
433,83.9880874448736
434,83.98809548277117
435,83.98810352066882
436,83.98811155856633
437,83.98811959646392
438,83.9881276343615
439,83.98813567225909
440,83.98814371015662
441,83.98815174805429
442,83.98815978595186
443,83.98816782384945
444,83.98817586174698
445,83.98818389964455
446,83.98819193754221
447,83.98819997543978
448,83.98820801333743
449,83.98821605123496
450,83.98822408913256
451,83.98823212703013
452,83.98824016492773
453,83.98824820282528
454,83.98825624072288
455,83.98826427862046
456,83.98827231651802
457,83.98828035441565
458,83.98828839231322
459,83.98829643021075
460,83.9883044681084
461,83.98831250600608
462,83.98832054390348
463,83.98832858180113
464,83.98833661969871
465,83.98834465759636
466,83.9883526954939
467,83.98836073339152
468,83.98836877128906
469,83.98837680918663
470,83.98838484708418
471,83.98839288498188
472,83.98840092287939
473,83.98840896077698
474,83.98841699867445
475,83.98842503657208
476,83.98843307446982
477,83.9884411123673
478,83.98844915026503
479,83.98845718816243
480,83.98846522606006
481,83.98847326395766
482,83.9884813018553
483,83.98848933975277
484,83.98849737765039
485,83.98850541554806
486,83.98851345344556
487,83.98852149134325
488,83.98852952924067
489,83.98853756713835
490,83.98854560503597
491,83.98855364293357
492,83.98856168083115
493,83.98856971872874
494,83.98857775662628
495,83.9885857945239
496,83.98859383242139
497,83.98860187031906
498,83.98860990821655
499,83.98861794611412
500,83.98862598401183
501,83.9886340219094
502,83.98864205980699
503,83.98865009770448
504,83.98865813560212
505,73.82773541462339
506,73.82774390089479
507,73.82775238716631
508,73.82776087343778
509,73.8277693597092
510,51.55088805482812
511,51.55089557932696
512,51.55090310382593
513,51.550910628324694
514,51.55091815282367
515,51.55092567732247
516,51.55093320182135
517,51.55094072632024
518,51.550948250819076
519,51.55095577531789
520,51.55096329981679
521,51.55097082431573
522,51.55097834881462
523,51.55098587331349
524,51.550993397812306
525,51.551000922311324
526,51.551008446810016
527,51.55101597130884
528,51.5510234958078
529,51.55103102030671
530,51.55103854480558
531,51.551046069304356
532,51.55105359380339
533,51.551061118302144
534,51.551068642801056
535,51.55107616729987
536,51.55108369179876
537,51.55109121629757
538,51.55109874079644
539,51.55110626529528
540,51.551113789794144
541,51.551121314293034
542,51.55112883879195
543,51.55113636329081
544,51.551143887789785
545,51.55115141228856
546,51.55115893678738
547,51.551166461286286
548,51.551173985785084
549,51.55118151028412
550,51.551189034782894
551,51.551196559281856
552,51.55120408378067
553,51.5512116082795
554,51.55121913277837
555,51.551226657277255
556,51.5512341817762
557,51.551241706275086
558,51.551249230773955
559,51.55125675527277
