MMTS (100 broadcast interval)
Tick,Average error
895,425.5148551947395
896,425.5148551947395
897,425.5148551947395
898,425.5148551947395
899,425.51485519473965
900,425.5148551947395
901,425.5148551947395
902,425.5148551947395
903,425.5148551947394
904,425.51485519473965
905,394.5061528508663
906,394.5061528508661
907,394.5061528508663
908,394.5061528508663
909,394.50615285086633
910,394.50615285086633
911,394.5061528508662
912,394.5061528508663
913,394.5061528508663
914,357.076396583562
915,357.076396583562
916,357.076396583562
917,357.07639658356186
918,357.07639658356186
919,357.07639658356186
920,357.076396583562
921,357.0763965835618
922,357.07639658356186
923,357.0763965835618
924,357.07639658356186
925,357.0763965835618
926,357.0763965835618
927,357.0763965835618
928,357.07639658356186
929,357.07639658356175
930,357.07639658356163
931,357.07639658356175
932,357.07639658356163
933,357.0763965835618
934,357.0763965835618
935,357.0763965835618
936,357.07639658356186
937,357.07639658356186
938,357.07639658356186
939,357.07639658356175
940,357.0763965835618
941,357.0763965835618
942,357.0763965835618
943,357.07639658356186
944,357.076396583562
945,357.07639658356175
946,357.076396583562
947,357.07639658356175
948,357.0763965835618
949,357.0763965835618
950,357.07639658356186
951,357.076396583562
952,357.076396583562
953,357.07639658356186
954,357.076396583562
955,357.07639658356203
956,357.07639658356186
957,357.07639658356203
958,357.07639658356203
959,357.076396583562
960,357.07639658356186
961,357.07639658356203
962,357.07639658356186
963,357.07639658356214
964,357.07639658356203
965,357.07639658356203
966,357.07639658356203
967,357.07639658356203
968,357.0763965835621
969,357.07639658356203
970,357.07639658356203
971,357.07639658356214
972,357.07639658356203
973,357.07639658356214
974,357.07639658356214
975,357.07639658356214
976,357.07639658356214
977,357.0763965835621
978,357.0763965835621
979,357.07639658356214
980,357.0763965835621
981,357.0763965835621
982,357.07639658356203
983,357.07639658356203
984,357.07639658356214
985,357.07639658356203
986,357.07639658356203
987,357.07639658356203
988,357.07639658356186
989,357.07639658356203
990,357.07639658356203
991,357.07639658356203
992,357.076396583562
993,357.07639658356203
994,357.07639658356214
995,357.07639658356214
996,357.0763965835621
997,357.0763965835621
998,357.07639658356214
999,357.0763965835621
1000,357.07639658356203
1001,357.07639658356203
1002,357.07639658356203
1003,357.07639658356203
1004,357.07639658356203
1005,488.57644086064045
1006,488.57644086064045
1007,488.57644086064033
1008,488.5764408606403
1009,488.57644086064033
1010,488.57644086064045
1011,488.57644086064045
1012,488.5764408606403
1013,488.57644086064045
1014,488.5764408606403
1015,489.0199531822241
1016,489.0199531822243
1017,489.0199531822243
1018,489.0199531822241
1019,489.0199531822241
1020,489.01995318222407
1021,489.0199531822242
1022,489.0199531822243
1023,489.0199531822241
1024,489.0199531822241
1025,489.0199531822241
1026,489.0199531822241
1027,489.0199531822241
1028,489.0199531822241
1029,489.0199531822241
1030,489.0199531822241
1031,489.0199531822241
1032,489.0199531822241
1033,489.0199531822243
1034,489.0199531822241
1035,489.0199531822241
1036,489.0199531822241
1037,489.0199531822243
1038,489.01995318222407
1039,489.0199531822241
1040,489.0199531822241
1041,489.0199531822241
1042,489.0199531822242
1043,489.0199531822241
1044,489.0199531822241
1045,489.0199531822241
1046,489.0199531822241
1047,489.0199531822241
1048,489.0199531822241
1049,489.0199531822241
1050,489.0199531822241
1051,489.0199531822243
1052,489.0199531822241
1053,489.0199531822243
1054,489.0199531822241
1055,489.0199531822242
1056,489.0199531822241
1057,489.0199531822241
1058,489.0199531822243
1059,489.0199531822242
1060,489.0199531822243
1061,489.0199531822243
1062,489.0199531822243
1063,489.0199531822243
1064,489.0199531822244
1065,489.01995318222436
1066,489.0199531822243
1067,489.0199531822244
1068,489.0199531822243
1069,489.0199531822243
1070,489.01995318222436
1071,489.0199531822243
1072,489.0199531822242
1073,489.0199531822243
1074,489.0199531822243
1075,489.0199531822241
1076,489.0199531822243
1077,489.0199531822243
1078,489.0199531822243
1079,489.0199531822242
1080,489.0199531822242
1081,489.0199531822242
1082,489.0199531822241
1083,489.0199531822241
1084,489.0199531822241
1085,489.0199531822243
1086,489.0199531822241
1087,489.0199531822243
1088,489.0199531822241
1089,489.0199531822243
1090,489.0199531822243
1091,489.0199531822243
1092,489.0199531822241
1093,489.0199531822243
1094,489.0199531822242
1095,489.0199531822242
1096,489.0199531822242
1097,489.0199531822242
1098,489.0199531822243
1099,489.0199531822241
1100,489.0199531822241
1101,489.0199531822241
1102,489.0199531822241
1103,489.0199531822241
1104,489.0199531822241
1105,312.96185970214077
1106,312.9618597021407
1107,312.96185970214066
1108,312.96185970214066
1109,312.96185970214077
1110,312.96185970214066
1111,312.96185970214077
1112,312.9618597021408
1113,312.96185970214077
1114,312.9618597021408
1115,312.96185970214077
1116,394.4758865531355
1117,394.4758865531356
1118,394.47588655313564
1119,394.47588655313564
1120,394.4758865531353
1121,394.47588655313535
1122,394.47588655313535
1123,394.4758865531356
1124,394.4758865531355
1125,394.4758865531354
1126,394.4758865531355
1127,394.4758865531354
1128,394.47588655313535
1129,394.4758865531355
1130,394.4758865531354
1131,394.4758865531355
1132,394.4758865531354
1133,394.4758865531356
1134,394.4758865531355
1135,394.4758865531355
1136,394.4758865531356
1137,394.4758865531354
1138,394.47588655313535
1139,394.47588655313564
1140,394.47588655313535
1141,394.4758865531354
1142,394.4758865531355
1143,394.47588655313535
1144,394.4758865531354
1145,394.47588655313535
1146,394.4758865531355
1147,394.47588655313535
1148,394.4758865531355
1149,394.47588655313535
1150,394.47588655313535
1151,394.47588655313535
1152,394.47588655313535
1153,394.47588655313535
1154,394.4758865531355
1155,394.4758865531353
1156,394.4758865531354
1157,394.4758865531355
1158,394.4758865531352
1159,394.4758865531354
1160,394.4758865531354
1161,394.4758865531355
1162,394.4758865531353
1163,394.4758865531355
1164,394.47588655313535
1165,394.47588655313535
1166,394.4758865531353
1167,394.4758865531353
1168,394.47588655313535
1169,394.4758865531353
1170,394.4758865531353
1171,394.47588655313535
1172,394.4758865531351
1173,394.4758865531351
1174,394.47588655313535
1175,394.4758865531352
1176,394.4758865531352
1177,394.47588655313535
1178,394.4758865531352
1179,394.47588655313535
1180,394.4758865531353
1181,394.47588655313535
1182,394.4758865531353
1183,394.4758865531352
1184,394.47588655313535
1185,394.4758865531353
1186,394.4758865531353
1187,394.4758865531353
1188,394.47588655313535
1189,394.4758865531353
1190,394.47588655313535
1191,394.47588655313535
1192,394.4758865531354
1193,394.4758865531354
1194,394.4758865531355
1195,394.47588655313535
1196,394.4758865531354
1197,394.4758865531355
1198,394.4758865531355
1199,394.4758865531356
1200,394.4758865531356
1201,394.4758865531356
1202,394.4758865531355
1203,394.47588655313535
1204,394.4758865531354
1205,394.5375489823919
1206,394.5375489823919
1207,394.5375489823919
1208,394.5375489823919
1209,394.5375489823919
1210,394.537548982392
1211,394.537548982392
1212,394.53754898239197
1213,394.537548982392
1214,394.537548982392
1215,394.5375489823919
1216,394.5375489823919
1217,206.52977501304247
1218,206.52977501304252
1219,206.5297750130424
1220,206.5297750130424
1221,206.5297750130425
1222,206.5297750130425
1223,206.5297750130425
1224,206.52977501304252
1225,206.52977501304255
1226,206.5297750130423
1227,206.52977501304238
1228,206.5297750130423
1229,206.52977501304235
1230,206.5297750130422
1231,206.5297750130424
1232,206.52977501304227
1233,206.52977501304215
1234,206.52977501304215
1235,206.52977501304215
1236,206.52977501304215
1237,206.5297750130421
1238,206.52977501304227
1239,206.52977501304215
1240,206.52977501304224
1241,206.5297750130422
1242,206.52977501304213
1243,206.5297750130421
1244,206.52977501304215
1245,206.529775013042
1246,206.5297750130422
1247,206.529775013042
1248,206.52977501304215
1249,206.52977501304213
1250,206.5297750130422
1251,206.5297750130421
1252,206.52977501304213
1253,206.5297750130421
1254,206.52977501304227
1255,206.5297750130422
1256,206.52977501304196
1257,206.52977501304204
1258,206.52977501304196
1259,206.529775013042
1260,206.5297750130421
1261,206.5297750130421
1262,206.52977501304213
1263,206.5297750130421
1264,206.5297750130421
1265,206.52977501304215
1266,206.52977501304224
1267,206.52977501304215
1268,206.52977501304215
1269,206.52977501304215
1270,206.52977501304213
1271,206.52977501304198
1272,206.52977501304204
1273,206.5297750130421
1274,206.5297750130421
1275,206.52977501304215
1276,206.52977501304213
1277,206.5297750130421
1278,206.52977501304215
1279,206.52977501304213
1280,206.5297750130421
1281,206.52977501304213
1282,206.5297750130422
1283,206.52977501304215
1284,206.52977501304224
1285,206.529775013042
1286,206.52977501304227
1287,206.5297750130421
1288,206.52977501304227
1289,206.52977501304215
1290,206.5297750130421
1291,206.5297750130421
1292,206.52977501304213
1293,206.52977501304215
1294,206.52977501304224
1295,206.52977501304213
1296,206.5297750130422
1297,206.52977501304215
1298,206.52977501304213
1299,206.5297750130422
1300,206.52977501304215
1301,206.52977501304224
1302,206.52977501304215
1303,206.52977501304215
1304,206.5297750130423
1305,75.20014581072212
1306,75.20014581072202
1307,75.20014581072209
1308,75.20014581072218
1309,75.20014581072212
1310,75.20014581072218
1311,75.20014581072215
1312,75.20014581072219
1313,75.20014581072218
1314,75.2001458107222
1315,75.20014581072202
1316,75.20014581072202
1317,75.20014581072199
1318,2.1497796618233225
1319,2.149779661823286
1320,2.149779661823345
1321,2.1497796618232767
1322,2.1497796618232634
1323,2.1497796618233362
1324,2.1497796618233087
1325,2.1497796618232723
1326,2.1497796618232634
1327,2.1497796618233407
1328,2.1497796618233
1329,2.1497796618233407
1330,2.1497796618232314
1331,2.149779661823313
1332,2.149779661823313
1333,2.1497796618233
1334,2.1497796618233043
1335,2.1497796618232496
1336,2.1497796618233407
1337,2.1497796618233362
1338,2.1497796618232585
1339,2.1497796618233496
1340,2.1497796618233633
1341,2.149779661823295
1342,2.1497796618233
1343,2.149779661823313
1344,2.149779661823359
1345,2.1497796618233314
1346,2.1497796618233043
1347,2.1497796618233225
1348,2.149779661823295
1349,2.1497796618233043
1350,2.149779661823372
1351,2.149779661823295
1352,2.1497796618233314
1353,2.1497796618233362
1354,2.149779661823359
1355,2.1497796618233225
1356,2.149779661823327
