MMTS (100 broadcast interval)
Tick,Average error
281,173.2485897225085
282,173.2485897225085
283,173.2485897225085
284,173.24858972250848
285,173.2485897225085
286,173.24858972250848
287,173.24858972250848
288,173.2485897225085
289,173.24858972250848
290,173.2485897225085
291,173.2485897225085
292,173.2485897225085
293,173.24858972250854
294,173.2485897225085
295,173.2485897225085
296,173.24858972250854
297,173.24858972250854
298,173.2485897225085
299,173.2485897225085
300,173.2485897225085
301,173.2485897225085
302,173.24858972250848
303,173.2485897225085
304,173.24858972250854
305,204.85981873780864
306,204.8598187378086
307,204.85981873780864
308,380.50926426554526
309,380.50926426554526
310,380.50926426554526
311,380.50926426554526
312,380.50926426554526
313,380.5092642655452
314,380.50926426554526
315,380.5092642655452
316,380.50926426554526
317,380.50926426554526
318,380.5092642655452
319,380.50926426554526
320,380.5092642655452
321,380.50926426554526
322,380.5092642655452
323,380.50926426554526
324,380.50926426554526
325,380.50926426554526
326,380.50926426554526
327,380.50926426554526
328,380.50926426554526
329,380.50926426554526
330,380.50926426554526
331,380.5092642655452
332,380.50926426554526
333,380.50926426554526
334,380.50926426554526
335,380.5092642655452
336,380.50926426554526
337,380.5092642655452
338,380.50926426554526
339,380.50926426554526
340,380.50926426554526
341,380.50926426554526
342,380.50926426554526
343,380.50926426554526
344,380.50926426554526
345,380.50926426554526
346,380.50926426554526
347,380.50926426554526
348,380.50926426554537
349,380.5092642655452
350,380.5092642655452
351,380.5092642655452
352,380.50926426554526
353,380.5092642655452
354,380.50926426554526
355,380.50926426554526
356,380.50926426554526
357,380.50926426554526
358,380.50926426554526
359,380.50926426554526
360,380.50926426554526
361,380.50926426554526
362,380.5092642655452
363,380.50926426554526
364,380.5092642655452
365,380.50926426554526
366,380.50926426554526
367,380.5092642655452
368,380.5092642655452
369,380.5092642655452
370,380.50926426554526
371,380.50926426554526
372,380.50926426554526
373,380.50926426554526
374,380.50926426554526
375,380.50926426554526
376,380.50926426554526
377,380.50926426554526
378,380.50926426554526
379,380.50926426554526
380,380.50926426554526
381,380.50926426554526
382,380.5092642655452
383,380.50926426554537
384,380.5092642655452
385,380.5092642655452
386,380.5092642655452
387,380.50926426554526
388,380.50926426554526
389,380.50926426554526
390,380.50926426554526
391,380.50926426554526
392,380.50926426554537
393,380.50926426554526
394,380.50926426554526
395,380.5092642655452
396,380.50926426554526
397,380.50926426554526
398,380.50926426554537
399,380.50926426554526
400,380.50926426554526
401,380.50926426554526
402,380.50926426554526
403,380.50926426554526
404,380.5092642655452
405,204.915173885873
406,204.91517388587306
407,204.91517388587297
408,204.91517388587314
409,244.47591455950726
410,244.47591455950726
411,244.47591455950726
412,244.47591455950723
413,244.47591455950723
414,244.47591455950732
415,244.4759145595073
416,244.4759145595073
417,244.47591455950715
418,244.47591455950723
419,244.47591455950726
420,244.47591455950732
421,244.4759145595073
422,244.4759145595073
423,244.47591455950726
424,244.47591455950726
425,244.47591455950715
426,244.47591455950726
427,244.47591455950737
428,244.47591455950726
429,244.4759145595073
430,244.47591455950723
431,244.47591455950715
432,244.47591455950723
433,244.4759145595073
434,244.4759145595073
435,244.47591455950726
436,244.47591455950726
437,244.47591455950715
438,244.47591455950723
439,244.47591455950726
440,244.4759145595073
441,244.47591455950723
442,244.47591455950726
443,244.47591455950715
444,244.47591455950706
445,244.4759145595073
446,244.47591455950726
447,244.4759145595073
448,244.4759145595073
449,244.47591455950715
450,244.47591455950715
451,244.47591455950706
452,244.4759145595073
453,244.4759145595073
454,244.47591455950726
455,244.47591455950726
456,244.47591455950723
457,244.47591455950723
458,244.47591455950726
459,244.47591455950732
460,244.47591455950737
461,244.47591455950726
462,244.47591455950723
463,244.47591455950715
464,244.47591455950706
465,244.47591455950737
466,244.4759145595073
467,244.4759145595073
468,244.47591455950726
469,244.47591455950715
470,244.47591455950715
471,244.47591455950732
472,244.4759145595073
473,244.47591455950732
474,244.47591455950726
475,244.47591455950726
476,244.47591455950715
477,244.4759145595073
478,244.47591455950732
479,244.4759145595073
480,244.47591455950726
481,244.47591455950723
482,244.47591455950723
483,244.4759145595073
484,244.47591455950732
485,244.4759145595073
486,244.4759145595073
487,244.47591455950726
488,244.47591455950726
489,244.47591455950712
490,244.47591455950726
491,244.47591455950732
492,244.47591455950732
493,244.47591455950732
494,244.47591455950726
495,244.47591455950715
496,244.47591455950723
497,244.4759145595073
498,244.47591455950726
499,244.4759145595073
500,244.47591455950726
501,244.47591455950723
502,244.47591455950703
503,244.4759145595073
504,244.4759145595073
505,112.31841625971315
506,112.31841625971299
507,112.31841625971289
508,112.31841625971286
509,112.31841625971306
510,1.654202630349273
511,1.654202630349305
512,1.6542026303493502
513,1.6542026303493866
514,1.6542026303493413
515,1.6542026303493502
516,1.6542026303493367
517,1.6542026303492685
518,1.6542026303492503
519,1.6542026303493231
520,1.654202630349282
521,1.6542026303492776
522,1.654202630349314
523,1.6542026303492685
524,1.6542026303492958
525,1.6542026303493367
526,1.654202630349373
527,1.6542026303493231
528,1.6542026303493276
529,1.654202630349282
530,1.654202630349314
531,1.654202630349314
532,1.6542026303492547
533,1.6542026303492365
534,1.6542026303493276
535,1.6542026303493003
536,1.6542026303492547
537,1.6542026303492503
538,1.6542026303493367
539,1.6542026303493549
540,1.6542026303493094
541,1.6542026303493593
542,1.6542026303493185
543,1.6542026303492685
544,1.6542026303492685
545,1.6542026303492685
546,1.6542026303492638
547,1.6542026303493185
548,1.6542026303492776
549,1.6542026303492547
550,1.6542026303493822
551,1.6542026303493775
552,1.6542026303493593
553,1.6542026303493502
554,1.6542026303493502
555,1.6542026303492867
556,1.6542026303492685
557,1.654202630349273
558,1.6542026303492456
559,1.654202630349314
560,1.6542026303493003
561,1.654202630349305
562,1.654202630349273
563,1.6542026303493458
564,1.6542026303493367
565,1.6542026303493775
566,1.6542026303493367
567,1.6542026303493185
568,1.6542026303492912
569,1.6542026303492503
570,1.654202630349282
571,1.6542026303492685
572,1.6542026303492456
573,1.6542026303492958
574,1.6542026303492776
575,1.654202630349232
576,1.6542026303493458
577,1.6542026303493549
578,1.6542026303493549
579,1.6542026303492912
580,1.6542026303493003
581,1.6542026303493094
582,1.6542026303492776
583,1.654202630349282
584,1.6542026303492776
585,1.6542026303493231
586,1.654202630349314
587,1.6542026303492503
588,1.6542026303492638
589,1.6542026303493866
590,1.654202630349364
591,1.6542026303493502
592,1.6542026303493322
593,1.6542026303493367
594,1.6542026303492912
595,1.6542026303492867
596,1.6542026303492638
597,1.6542026303492365
598,1.654202630349314
599,1.6542026303492685
600,1.6542026303492186
601,1.654202630349223
602,1.6542026303493957
603,1.6542026303493866
604,1.6542026303493775
605,1.566636598762184
606,1.5666365987620565
607,1.566636598762011
608,1.5666365987620747
609,1.566636598762143
610,1.5666365987620339
611,2.13528036303388
612,2.1352803630338486
613,2.135280363033885
614,2.1352803630338983
615,2.13528036303388
616,2.1352803630338713
617,2.1352803630338486
618,2.135280363033853
619,2.1352803630339077
620,2.1352803630338713
621,2.135280363033835
622,2.1352803630338757
623,2.1352803630338575
624,2.1352803630338895
625,2.135280363033867
626,2.1352803630338895
627,2.13528036303388
628,2.1352803630338895
629,2.135280363033894
630,2.135280363033844
631,2.1352803630338713
632,2.1352803630338486
633,2.135280363033867
634,2.13528036303388
635,2.1352803630338713
636,2.1352803630338393
637,2.1352803630338713
638,2.1352803630338757
639,2.135280363033867
640,2.1352803630338895
641,2.135280363033867
642,2.135280363033885
643,2.1352803630338486
644,2.135280363033853
645,2.1352803630338304
646,2.1352803630337984
647,2.135280363033853
648,2.1352803630338624
649,2.13528036303388
650,2.1352803630338486
651,2.135280363033867
652,2.1352803630338983
653,2.135280363033885
654,2.1352803630338983
655,2.1352803630338983
656,2.135280363033826
657,2.135280363033803
658,2.1352803630338624
659,2.135280363033885
660,2.1352803630338713
661,2.135280363033835
662,2.1352803630338757
663,2.135280363033885
664,2.13528036303388
665,2.135280363033912
666,2.135280363033885
667,2.135280363033844
668,2.1352803630338624
669,2.135280363033853
670,2.135280363033821
671,2.1352803630338624
672,2.135280363033835
673,2.1352803630338713
674,2.13528036303388
675,2.1352803630338713
676,2.1352803630338713
677,2.1352803630339077
678,2.1352803630338757
679,2.135280363033894
680,2.135280363033853
681,2.1352803630338575
682,2.135280363033853
683,2.135280363033867
684,2.135280363033853
685,2.1352803630338304
686,2.1352803630338393
687,2.1352803630338624
688,2.135280363033894
689,2.135280363033853
690,2.135280363033853
691,2.135280363033885
692,2.1352803630338624
693,2.135280363033885
694,2.135280363033867
695,2.135280363033826
696,2.135280363033844
697,2.135280363033844
698,2.135280363033867
699,2.1352803630338895
700,2.1352803630338486
701,2.1352803630338624
702,2.13528036303388
703,2.1352803630338895
704,2.135280363033894
705,1.8238966382644322
706,1.8238966382644322
707,1.8238966382644504
708,1.823896638264391
709,1.823896638264473
710,1.8238966382644413
711,1.8238966382644548
712,2.332736438032689
713,2.332736438032748
714,2.3327364380326934
715,2.332736438032657
716,2.3327364380326254
717,2.3327364380326525
718,2.3327364380327027
719,2.3327364380327573
720,2.332736438032707
721,2.332736438032739
722,2.3327364380327342
723,2.332736438032675
724,2.332736438032675
725,2.332736438032662
726,2.3327364380327116
727,2.3327364380326707
728,2.3327364380326387
729,2.3327364380326436
730,2.3327364380326934
731,2.3327364380327573
732,2.332736438032798
733,2.3327364380327165
734,2.33273643803268
735,2.3327364380326436
736,2.3327364380326707
737,2.33273643803268
738,2.332736438032616
739,2.3327364380326525
740,2.3327364380326707
741,2.3327364380325797
742,2.3327364380326525
743,2.3327364380327253
744,2.3327364380327253
745,2.3327364380327706
746,2.3327364380327253
747,2.3327364380326525
748,2.3327364380327165
749,2.3327364380326343
750,2.3327364380326983
751,2.332736438032598
752,2.3327364380326436
753,2.3327364380326707
754,2.332736438032607
755,2.3327364380327253
756,2.3327364380327342
757,2.33273643803268
758,2.3327364380327524
759,2.3327364380327524
760,2.332736438032707
761,2.3327364380327253
762,2.332736438032607
763,2.332736438032662
764,2.3327364380326707
765,2.3327364380326436
766,2.332736438032616
767,2.3327364380326436
768,2.3327364380325797
769,2.3327364380327618
770,2.332736438032807
771,2.3327364380327165
772,2.3327364380327342
773,2.3327364380326254
774,2.3327364380326436
775,2.3327364380327165
776,2.332736438032616
777,2.332736438032662
778,2.3327364380326983
779,2.3327364380326436
780,2.332736438032607
781,2.33273643803268
782,2.33273643803268
783,2.332736438032807
784,2.332736438032707
785,2.3327364380326525
786,2.3327364380326525
787,2.3327364380326525
788,2.3327364380327165
789,2.3327364380326343
790,2.33273643803268
791,2.3327364380326983
792,2.332736438032616
793,2.332736438032607
794,2.3327364380327342
795,2.3327364380327165
796,2.3327364380327706
797,2.3327364380326525
798,2.3327364380326707
799,2.3327364380327165
800,2.3327364380326436
801,2.3327364380326983
802,2.3327364380326707
803,2.3327364380326343
804,2.3327364380326436
805,2.482059681970004
806,2.482059681969913
807,2.482059681969886
808,2.4820596819699223
809,2.4820596819699223
810,2.4820596819699405
811,2.482059681969913
812,2.482059681969904
813,1.7746772325562232
814,1.7746772325562414
815,1.774677232556296
816,1.7746772325562232
817,1.7746772325562323
818,1.7746772325562141
819,1.7746772325562232
820,1.7746772325561688
821,1.774677232556205
822,1.7746772325562141
823,1.7746772325562596
824,1.774677232556287
825,1.7746772325562323
826,1.774677232556296
827,1.7746772325562323
828,1.7746772325562687
829,1.7746772325562141
830,1.7746772325562323
831,1.7746772325562141
832,1.7746772325562414
833,1.774677232556205
834,1.7746772325562414
835,1.7746772325561961
836,1.7746772325562232
837,1.7746772325562779
838,1.774677232556205
839,1.7746772325562232
840,1.7746772325562596
841,1.7746772325562232
842,1.7746772325562232
843,1.7746772325562414
844,1.7746772325562414
845,1.7746772325562323
846,1.7746772325562232
847,1.774677232556187
848,1.7746772325562323
849,1.7746772325562505
850,1.7746772325562687
851,1.7746772325562414
852,1.7746772325562505
853,1.7746772325562414
854,1.7746772325562596
855,1.7746772325562596
856,1.774677232556187
857,1.7746772325562232
858,1.7746772325562414
859,1.7746772325562232
860,1.7746772325562141
861,1.7746772325562414
862,1.7746772325562779
863,1.7746772325562505
864,1.7746772325562141
865,1.774677232556296
866,1.774677232556296
867,1.7746772325562141
868,1.7746772325562232
869,1.7746772325562505
870,1.7746772325562323
871,1.7746772325562141
872,1.774677232556205
873,1.7746772325562232
874,1.7746772325562596
875,1.7746772325562505
876,1.7746772325563143
877,1.7746772325562687
878,1.7746772325562232
879,1.7746772325562687
880,1.7746772325562141
881,1.7746772325561688
882,1.7746772325562323
883,1.774677232556178
884,1.7746772325562505
885,1.7746772325562232
886,1.774677232556205
887,1.7746772325562596
888,1.774677232556296
889,1.7746772325561961
890,1.7746772325562141
891,1.7746772325562596
892,1.7746772325562232
893,1.7746772325562323
894,1.774677232556205
895,1.7746772325562414
896,1.7746772325562232
897,1.774677232556187
898,1.7746772325562141
899,1.7746772325561961
900,1.7746772325562687
901,1.7746772325562414
902,1.7746772325562323
903,1.7746772325561961
904,1.7746772325562414
905,2.0189582809398146
906,2.0189582809398416
907,2.0189582809398505
908,2.018958280939905
909,2.0189582809399327
910,2.0189582809400144
911,2.0189582809398505
912,2.018958280939596
913,2.018958280939505
914,1.3084843018826904
915,1.3084843018825267
916,1.308484301882445
917,1.3084843018824177
918,1.3084843018825905
919,1.3084843018824812
920,1.3084843018826542
921,1.3084843018825723
922,1.3084843018826904
923,1.3084843018826724
924,1.3084843018827814
925,1.3084843018826995
926,1.3084843018827086
927,1.308484301882736
928,1.3084843018825085
929,1.308484301882445
930,1.3084843018824721
931,1.3084843018826087
932,1.308484301882554
933,1.3084843018825723
934,1.3084843018826178
935,1.3084843018826542
936,1.3084843018826633
937,1.308484301882827
938,1.3084843018825814
939,1.308484301882645
940,1.308484301882436
941,1.3084843018824721
942,1.3084843018824721
943,1.3084843018824994
944,1.3084843018826633
945,1.3084843018825814
946,1.3084843018824812
947,1.308484301882645
948,1.3084843018826724
949,1.3084843018826724
950,1.3084843018826995
951,1.308484301882645
952,1.3084843018826542
953,1.308484301882445
954,1.3084843018824721
955,1.3084843018823995
956,1.308484301882545
957,1.3084843018825723
958,1.3084843018824994
959,1.3084843018825176
960,1.3084843018826269
961,1.3084843018826904
962,1.3084843018826815
963,1.3084843018827996
964,1.3084843018826724
965,1.3084843018826724
966,1.3084843018824994
967,1.3084843018823813
968,1.3084843018825631
969,1.3084843018826178
970,1.308484301882463
971,1.3084843018826542
972,1.308484301882554
973,1.3084843018826633
974,1.3084843018826178
975,1.3084843018827996
976,1.3084843018826633
977,1.3084843018826815
978,1.3084843018824721
979,1.3084843018824177
980,1.3084843018824268
981,1.308484301882436
982,1.3084843018826269
983,1.3084843018825267
984,1.3084843018825267
985,1.3084843018825996
986,1.308484301882736
987,1.3084843018826724
988,1.3084843018826815
989,1.3084843018825631
990,1.3084843018826087
991,1.3084843018825358
992,1.3084843018823176
993,1.3084843018824994
994,1.3084843018825085
995,1.3084843018826724
996,1.3084843018825723
997,1.3084843018825905
998,1.3084843018825996
999,1.3084843018826269
1000,1.3084843018826815
1001,1.3084843018827177
1002,1.3084843018825996
1003,1.308484301882645
1004,1.308484301882463
1005,2.9890353070128093
1006,2.9890353070128004
1007,2.9890353070127365
1008,2.9890353070127276
1009,2.9890353070127187
1010,2.9890353070128093
1011,2.989035307012782
1012,2.9890353070128457
1013,2.9890353070128093
1014,2.989035307012837
1015,1.4024034614792071
1016,1.4024034614790526
1017,1.4024034614790344
1018,1.4024034614789525
1019,1.402403461479089
1020,1.4024034614789525
1021,1.4024034614788798
1022,1.4024034614788343
1023,1.402403461479089
1024,1.40240346147928
1025,1.4024034614792253
1026,1.4024034614793346
1027,1.4024034614791707
1028,1.4024034614791616
1029,1.4024034614791072
1030,1.4024034614789798
1031,1.4024034614790617
1032,1.4024034614789072
1033,1.4024034614788798
1034,1.402403461478998
1035,1.4024034614789072
1036,1.4024034614791345
1037,1.4024034614792071
1038,1.4024034614791707
1039,1.4024034614793073
1040,1.4024034614792344
1041,1.4024034614791254
1042,1.4024034614790981
1043,1.402403461478916
1044,1.4024034614790708
1045,1.4024034614789707
1046,1.4024034614789433
1047,1.4024034614788161
1048,1.4024034614790344
1049,1.402403461478998
1050,1.4024034614792982
1051,1.4024034614793073
1052,1.402403461479289
1053,1.4024034614790981
1054,1.4024034614791798
1055,1.4024034614791798
1056,1.4024034614791345
1057,1.402403461478998
1058,1.4024034614789525
1059,1.4024034614790708
1060,1.4024034614789889
1061,1.4024034614789525
1062,1.40240346147908
1063,1.4024034614791254
1064,1.4024034614791254
1065,1.402403461479198
1066,1.4024034614792071
1067,1.4024034614790253
1068,1.4024034614789889
1069,1.4024034614790708
1070,1.4024034614790526
1071,1.4024034614789433
1072,1.4024034614788343
1073,1.4024034614788525
1074,1.402403461479089
1075,1.4024034614792709
1076,1.4024034614792436
1077,1.4024034614793346
1078,1.4024034614791798
1079,1.4024034614790617
1080,1.4024034614790981
1081,1.40240346147908
1082,1.4024034614789525
1083,1.4024034614789072
1084,1.4024034614788707
1085,1.4024034614789889
1086,1.4024034614789525
1087,1.4024034614791345
1088,1.4024034614791072
1089,1.402403461479189
1090,1.4024034614793073
1091,1.4024034614791434
1092,1.402403461479089
1093,1.4024034614790981
1094,1.402403461478916
1095,1.4024034614790253
1096,1.4024034614789798
1097,1.4024034614788161
1098,1.4024034614789433
1099,1.402403461478998
1100,1.40240346147908
1101,1.402403461479189
1102,1.4024034614791525
1103,1.4024034614791072
1104,1.4024034614790981
1105,2.4978003802794775
1106,2.497800380279559
1107,2.497800380279559
1108,2.4978003802794047
1109,2.4978003802793776
1110,2.497800380279277
1111,2.49780038027935
1112,2.4978003802794864
1113,2.4978003802795956
1114,2.4978003802795774
1115,2.4978003802794864
1116,2.32304047276476
1117,2.3230404727647236
1118,2.3230404727648146
1119,2.323040472764824
1120,2.323040472764751
1121,2.323040472764651
1122,2.323040472764687
1123,2.323040472764669
1124,2.323040472764733
1125,2.3230404727647693
1126,2.3230404727647054
1127,2.3230404727648057
1128,2.32304047276476
1129,2.3230404727648146
1130,2.3230404727647964
1131,2.323040472764778
1132,2.3230404727647693
1133,2.3230404727648146
1134,2.323040472764669
1135,2.3230404727646965
1136,2.323040472764651
1137,2.3230404727646965
1138,2.323040472764733
1139,2.3230404727647236
1140,2.3230404727647147
1141,2.323040472764824
1142,2.323040472764687
1143,2.323040472764778
1144,2.323040472764851
1145,2.323040472764742
1146,2.32304047276466
1147,2.3230404727646237
1148,2.3230404727647236
1149,2.323040472764751
1150,2.323040472764687
1151,2.323040472764833
1152,2.3230404727647693
1153,2.3230404727648057
1154,2.3230404727647693
1155,2.3230404727647236
1156,2.3230404727648057
1157,2.3230404727648057
1158,2.323040472764733
1159,2.3230404727648604
1160,2.3230404727647875
1161,2.323040472764633
1162,2.323040472764687
1163,2.323040472764687
1164,2.323040472764733
1165,2.3230404727647693
1166,2.3230404727647147
1167,2.323040472764778
1168,2.323040472764751
1169,2.3230404727648146
1170,2.323040472764842
1171,2.3230404727646965
1172,2.323040472764633
1173,2.3230404727646783
1174,2.3230404727647236
1175,2.3230404727647147
1176,2.323040472764778
1177,2.323040472764687
1178,2.323040472764751
1179,2.323040472764778
1180,2.323040472764687
1181,2.323040472764778
1182,2.323040472764751
1183,2.32304047276476
1184,2.323040472764833
1185,2.323040472764687
1186,2.323040472764733
1187,2.3230404727648057
1188,2.323040472764733
1189,2.3230404727648146
1190,2.3230404727647236
1191,2.323040472764733
1192,2.323040472764751
1193,2.3230404727647236
1194,2.3230404727647693
1195,2.323040472764824
1196,2.3230404727648875
1197,2.323040472764633
1198,2.323040472764633
1199,2.3230404727646783
1200,2.3230404727646783
1201,2.32304047276476
1202,2.3230404727648057
1203,2.323040472764778
1204,2.32304047276476
1205,2.035898935818277
1206,2.0358989358183317
1207,2.035898935818304
1208,2.0358989358182953
1209,2.0358989358183406
1210,2.0358989358183224
1211,2.0358989358182953
1212,2.0358989358182953
1213,2.0358989358183317
1214,2.03589893581835
1215,2.0358989358183406
1216,2.0358989358182953
1217,2.3273891205895505
1218,2.3273891205895687
1219,2.327389120589496
1220,2.3273891205895962
1221,2.327389120589514
1222,2.327389120589514
1223,2.327389120589369
1224,2.327389120589323
1225,2.3273891205894324
1226,2.3273891205894417
1227,2.327389120589396
1228,2.327389120589605
1229,2.327389120589469
1230,2.32738912058956
1231,2.327389120589587
1232,2.3273891205896597
1233,2.327389120589751
1234,2.327389120589578
1235,2.327389120589505
1236,2.32738912058956
1237,2.327389120589396
1238,2.3273891205893413
1239,2.327389120589396
1240,2.327389120589414
1241,2.3273891205894053
1242,2.3273891205893413
1243,2.3273891205894053
1244,2.327389120589505
1245,2.3273891205894506
1246,2.327389120589496
1247,2.327389120589651
1248,2.3273891205896415
1249,2.327389120589396
1250,2.327389120589505
1251,2.3273891205895323
1252,2.3273891205894235
1253,2.327389120589578
1254,2.327389120589514
1255,2.3273891205896327
1256,2.327389120589478
1257,2.3273891205896415
1258,2.3273891205896327
1259,2.327389120589478
1260,2.3273891205896327
1261,2.3273891205895687
1262,2.3273891205894417
1263,2.327389120589469
1264,2.327389120589396
1265,2.3273891205893324
1266,2.327389120589387
1267,2.327389120589323
1268,2.3273891205893324
1269,2.327389120589469
1270,2.327389120589505
1271,2.3273891205896327
1272,2.3273891205895323
1273,2.327389120589469
1274,2.3273891205896233
1275,2.327389120589469
1276,2.3273891205895234
1277,2.32738912058946
1278,2.327389120589387
1279,2.3273891205896144
1280,2.3273891205895687
1281,2.3273891205895323
1282,2.3273891205896144
1283,2.32738912058956
1284,2.3273891205895962
1285,2.3273891205897415
1286,2.3273891205895687
1287,2.327389120589469
1288,2.3273891205893595
1289,2.3273891205893142
1290,2.327389120589396
1291,2.327389120589296
1292,2.327389120589369
1293,2.3273891205893595
1294,2.327389120589505
1295,2.32738912058956
1296,2.3273891205894053
1297,2.327389120589505
1298,2.3273891205895234
1299,2.327389120589469
1300,2.3273891205895416
1301,2.327389120589478
1302,2.3273891205895234
1303,2.327389120589414
1304,2.327389120589414
1305,3.4845430262846278
1306,3.4845430262846637
1307,3.4845430262846913
1308,3.4845430262847183
1309,3.484543026284764
1310,3.4845430262847183
1311,3.4845430262847548
